Text,User,Date,Time
"Senior day goal for Emma Farnham!

2Q, 9:25 | #13 UMass 12, George Mason 3

#Flagship 🚩 https://t.co/tyR8lw9SIc",UMassLacrosse,2023-04-29,16:51:53
"RT @UMassAthletics: Congrats to our UMass Student-Athletes of the Week, presented by @umassfive! 👏

Justin Blumenthal 👉 @UMassBaseball
Nola…",CoachReynolds25,2023-05-02,17:05:03
"Motorola is Finally Bringing a Real Flagship Contender to the US
https://t.co/LT3dDWnpQe

#Techbase #TechbaseNigeria #TechbaseNG #techfeedng #Motorola #flagship #US #TaylorSwift #Pixel7a #Coinbase #memecoins https://t.co/T5jDC59rNq",TechFeed10,2023-05-02,15:39:00
"Jack Peters takes his base after getting hit by a pitch with the bases loaded, scoring Justin Blumenthal!

T2 | UMass 1, Quinnipiac 1

#Flagship 🚩",UMassBaseball,2023-05-03,19:41:08
"RT @UMassFootball: Spring Game Vibes 💯

#Flagship 🚩 https://t.co/PLJIeIJ2gV",thecoachstrayer,2023-05-02,08:16:37
"RT @UMassMSoccer: Big thanks to everyone who made our annual Alumni Mentoring Night possible!

We’d also like to extend a special thank you…",andrewbing218,2023-05-02,02:49:56
"🎥 Had some fun this spring and made plays on both sides of the ball 

#Flagship🚩 https://t.co/uykvEexqIl",UMassFootball,2023-05-03,15:55:30
"From ideation to launch, our flagship student entrepreneurship club provides the support and resources you need to turn your dreams into reality! 
.
Enroll Now: https://t.co/IrFq6BLyAg
.
.
#Flagship #BusinessIncubator #moziahbridges #CapitalRaisen #GrowthFunding #calebmaddix https://t.co/J8Y8JTt2eC",FlagshipClub,2023-05-03,18:00:02
"""The 64 Mps cameras impressed more than expected"" – @AndroidPolice

Get positively surprised by the #ZTEAxon40Ultra stunning camera system, designed for your best shots 🤳

#flagship #mobilephoto https://t.co/n2qsueyyPS",ZTEDevice,2023-05-03,13:00:02
"RT @UMassFootball: Spring Game Photo Dump ⤵️

#Flagship 🚩 https://t.co/GETkrrilv8",CoachMLiv,2023-05-01,14:53:47
"RT @FlagshipClub: https://t.co/IF6g2CnpZ1 is a business launch platform for students to turn their ideas into reality. 

Enroll Now: https:…",yadavamit1434,2023-05-03,12:49:07
When recruits visit we could have them sit on one of the horses from Stockbridge wearing a tricorn hat and the latest Adidas gear while carrying a lantern. Would make for great social media pics which matters to kids these days. #umasstwitter #flagship 🐎🕯,mcreedon20,2023-05-02,19:38:21
"Xiaomi Opens Flagship Store in the UAE at Dubai Mall

Xiaomi inaugurates its biggest store at Dubai Mall, showcasing the latest tech products and offering a 50 per cent discount on opening day.
https://t.co/J1FuiEb7r4

@Xiaomi #flagship #UAE @TheDubaiMall https://t.co/02hilVn4yd",g2dubai,2023-05-02,13:45:44
"RT @nauticallyspeak: @cunardline #QueenMary2 looking lovely at berth 38/39 ttonight- as viewed from Hythe. 😍

#cunard #cunarder #flagship #…",autismcruise,2023-05-02,11:20:48
"Polina Akimova clinches the match point for us, sending us into the #A10WTEN Semifinals tomorrow morning, as we defeat No. 6 Davidson, 4-2!

📰 https://t.co/VZQlQEzpJL

(📸: Kit Mohr/Atlantic 10)

#Flagship 🚩 https://t.co/0nMH7Knduk",UMassTennis,2023-04-29,02:20:50
"Moving on! 🎾

We advance to the #A10WTEN Semifinals to take on No. 2 Fordham!

#Flagship 🚩 https://t.co/SeDXJf8cdm",UMassTennis,2023-04-28,20:32:19
"RT @UMassBaseball: Got the job done! 💪😤

#Flagship 🚩 https://t.co/UtyQxwXuRz",philly_isaac,2023-04-28,17:16:30
"Our lineup for game one 🆚 St. Bonaventure!

Skagerlind | CF
MacLean | 1B
Tichy | LF
Luttazi |DH
Hanson | RF
Blumenthal | 3B
Hill | SS
Toth | C
Pearsons | 2B

Jack Pawloski starts on the bump for us!

#Flagship 🚩",UMassBaseball,2023-04-28,14:05:32
"RT @UMassHockey: 1⃣ Day Left to invest in the future of UMass Hockey!

#UMassGives #Flagship 🚩

🔗https://t.co/6bBycibPqM https://t.co/ik1go…",bbruins1011,2023-04-27,15:29:27
"RT @UMassSoftball: FRIDAY GAMEDAY!! 🙌

Presented by @MassGenBrigham 

🆚 @GW_Softball 
📍 Amherst, Mass. (Sortino Field)
⏰ 12 p.m. (DH)
📊 htt…",Suggsyrn,2023-04-28,19:51:56
"RT @UMassBaseball: Luttazi                    Tichy
                   🤝
        Hitting dingers 

B7 | UMass 9, Hartford 1…",TheCBrockShow,2023-04-27,14:46:30
It's a #LocalElections2023 special with @SharonHartley_ @BBCLancashire @MikeStevensBBC as part of the #popular #daytime #flagship #programme not to be missed 📻 #community #LocalBBCRadio at it's finest from 10:00 👍 https://t.co/oAw64EEOHL,AndrewNoble16,2023-04-27,08:53:56
RT @UMassFootball: UMass Gives has officially kicked off and the time to support UMass Football is now! Invest in the future of our program…,fps_413,2023-04-27,00:52:59
"RT @UMassAthletics: UMassGives has officially started and Ryan Bamford is calling on you to support Massachusetts Athletics!

#UMassGives #…",veegaa_,2023-04-26,22:47:23
"RT @UMassBaseball: Zack Given on the bump to start the 6th for the Minutemen. ☀️

#Flagship 🚩",MattGiven1,2023-04-26,20:59:32
"Join us for a #UMassGives Edition Twitter Spaces with some special guests! 

📅 April 27
⏰ 7:00 p.m.
🔗 https://t.co/I6TaHK3KGg 

#Flagship🚩",UMassAthletics,2023-04-25,18:05:00
"Open now: Save up to 50% at @PolarGlobal Outlet | Polar Journal 
I sense a new #flagship #sportswatch is about to be launched close to the opening of the trail and track season. “Polar Ultra Watch” featuring @Apple?⌚️ https://t.co/P6Q8PxOZTV",iLuvCyclissimo,2023-04-24,20:16:48
Former #UMass LB getting his shot. #UWereUAreUMass https://t.co/mNW18tohUM,TheCursiveU,2023-04-30,14:29:14
RT @BluGenesFdn: When we discovered that the gene therapy research for Tay-Sachs Disease at #UMass could ultimately help children in the im…,MariaCrignano,2023-04-26,22:31:34
"RT @UMassAthletics: Another strong showing in the classroom by our student-athletes!

📚 11 teams posted perfect 1,000 scores in the latest…",Nana93492588,2023-05-02,17:56:53
"Our guys 💪

Congratulations @JustinBlumenth5 and @Ntichy22!

#Flagship 🚩 https://t.co/skasn59yK0",UMassBaseball,2023-05-02,16:08:06
"RT @UMassLacrosse: Tessa Shields scores the 13th goal of the game! 

2Q, 8:12 | #13 UMass 13, George Mason 3

#Flagship 🚩",Nana93492588,2023-04-29,17:10:04
RT @UMassADBamford: Another phenomenal two days supporting our student-athletes! Over 1600 donors contributing $450k. THANK YOU to all thos…,ZACHISGOD,2023-04-28,13:03:37
"RT @arunachaltimes_: (Guv, #MoS, CM review #flagship progs)
The Arunachal Times - https://t.co/J6XV4I8xju https://t.co/VXb9avKAta",arunachaltimes_,2023-04-26,04:03:40
"2 RBI single for Chloe Whittier!!

🔼5⃣ | UMass 4, GW 0

#Flagship🚩",UMassSoftball,2023-04-28,20:29:09
"On behalf of all of us at Isenberg, thank you to everybody who donated during these past two days of #UMassGives. None of this would be possible without each and every one of you. 

Stay tuned for our recap post!",IsenbergUMass,2023-04-28,04:00:07
"Raising more than $62,000 during #UMassGives 2022, the completely donor-funded program, @UMassUWiL, was able to have a year of programming that featured field trips, scholarships, guest speakers, and more! What area of campus will you give happiness to? https://t.co/0Quf6mJ6HF https://t.co/k4XNSUZwgm",UMassAmherst,2023-04-27,22:00:00
It is day two of #UMassGives ! Consider making a donation to our Legal Studies program to help support our students here: https://t.co/dzMxJ6tVrx https://t.co/3geT1JA6IM,umasspolsci,2023-04-27,16:50:16
"After a talk with @CoachMcCray9, I am excited to receive my 11th D1 offer from UMass!! #Flagship
@FBCoachDBrown @Coach_Casula @UMassFootball https://t.co/m54uzTXKzp",JacqaiL,2023-04-28,22:29:02
"RT @UMassAmherst: In April, state officials and industry leaders joined #UMass to celebrate the opening of its expanded and modernized Cran…",John_Page22,2023-05-03,04:23:55
"Set for ✌️ midweek tilts! ⚾️

🆚 Hartford // Siena
📆 Tues., Apr. 25 // Wed., Apr. 26
📍 Amherst, Mass.
🏟 Earl Lorden Field
⏰ 3 p.m. (both games)
💻 ESPN+ (both games)
💻 https://t.co/q35zJ18jnh (Tues.)
📊 https://t.co/MFnEgu4pcU (Tues.)
📰 https://t.co/Gne0xzdSX0

#Flagship 🚩 https://t.co/OAHn3Labhg",UMassBaseball,2023-04-24,14:02:02
"Congratulations to the 2023 Recipients of the Provost Professors! Each of these professors have shown exceptional achievement in research or creativity, and in teaching. #hustle #umassamherst https://t.co/9ZkpReY4dG",E_HustleUMass,2023-04-26,14:45:13
"RT @UMassAthletics: Congratulations to our Challenge Winners! 🏆

🥇@UMassBaseball ⚾️
🥈@UMassHockey 🏒
🥉@UMassMSoccer ⚽️

Less than 1️⃣2️⃣ hou…",bbruins1011,2023-04-27,18:26:58
#UMassGives is here! Help us reach our goal of 75 donors &amp; support our program &amp; amazing student-athletes! #Flagship🚩 https://t.co/4vAoqZjGqm,maryhearin,2023-04-26,13:32:51
"RT @UMassBaseball: Luttazi with a 2-run shot!💣

B7 | UMass 8, Hartford 1              

#Flagship🚩 https://t.co/6ynR1MqxWo",Coachpasquarosa,2023-04-26,02:03:20
Talk about planting the flag 🤩🚩👀…hope to see you there tomorrow! #UMass https://t.co/Hzv6cqp7KG,TheMassCo,2023-04-28,17:28:12
"It's Power Hour time for the @umassCLACLS -- the Center for Latin American, Caribbean, and Latino Studies -- and gifts of any amount made between 1 - 2 pm ET can help win an additional $2,000. Let's make it happen!❤️ #UMassGives https://t.co/e7tu69K0Wi https://t.co/mQ7R3kl0eU",SBS_UMass,2023-04-27,17:12:54
RT @MDCollegian: We won our #UMassGives Power Hour! Thank you for all who donated and supported us! https://t.co/Oeq6R6dbIK,UMassCHC,2023-04-27,20:02:08
"RT @UMassFootball: Go get ‘em @EvanDeck10 ‼️

#Flagship 🚩 https://t.co/TadLvse4Tp",Chris_DiTommaso,2023-05-01,20:33:22
"Its not a coincidence :) for sure! 
Proving Mettle with a Strength of good Spirit, Transparency &amp; Care! Quite Proud of you Tenable 
#cybersecurity #exposuremanagement #activedirectory #flagship #rocksolid #product with brilliant #r…https://t.co/IkvPuLjzdt https://t.co/jE4sdojREm",twittaftab,2023-04-28,14:26:18
"Polina Akimova clinches the match point for us at No. 6 singles!

#Flagship 🚩 https://t.co/WwvirKZTFv",UMassTennis,2023-04-28,20:25:04
"UMass Memorial Medical Group Physicians is Hiring for a ACADEMIC GENERAL &amp; REGIONAL ANESTHESIOLOGIST - WORCESTER.  #CovidHiring #PhysicianJobs #AcademicJobs #SurgeonJobs #MedicineJobs #HospitalJobs
@UMassMemorial @EricDicksonCEO @UMassMemorialHR #UMass
https://t.co/l3nE61hA1b",UMassMDRecruit,2023-04-30,23:23:42
"Happiness is wearing your school colors with pride—GIVEAWAY ALERT! For a chance to win a #UMassGives sweatshirt, tell us what area of campus will get your support and why in the comments below. Ten winners will be announced by 4 pm EDT today. https://t.co/0Quf6mIyS7 #GiveHappy https://t.co/0P374Qd7BW",UMassAmherst,2023-04-27,19:00:00
"In April, state officials and industry leaders joined #UMass to celebrate the opening of its expanded and modernized Cranberry Station! 🎥 Watch Nathaniel Whitaker, dean of @CNS_UMass, and UMass Chancellor Kumble R. Subbaswamy address the event's attendees in the video below. https://t.co/aYawUDtCNW",UMassAmherst,2023-05-02,17:18:16
"The Innovation Challenge is coming up so soon! Join us on May 3rd at 5:00 to see which startup will take home most of the prize.

📌 May 3rd
📍 Old Chapel
⏰ 5:00-8:00 PM

#entrepreneur #umass #umassamherst #business #isenberg #money #venture https://t.co/HjvZNCQ1p1",E_HustleUMass,2023-04-25,17:41:06
"1⃣Day Left to help UMass Rowing cross the finish line!

#UMassGives #Flagship🚩

🔗https://t.co/FoYM9bE302 https://t.co/NufAB0RuVr",UMassRowing,2023-04-27,04:30:00
"✍️🆘🆘🆘#rescue #animals #researchmodernizationact  #animalcruelty #abuser //
#Marmosets #Die, #UMass #Experimenter Collects Millions https://t.co/beMEstdxGq via @PETA",MichelleSetaro,2023-04-27,14:05:13
"OL Appreciation Post

#Flagship 🚩 https://t.co/I9E6uHRDXb",UMassFootball,2023-04-25,18:45:19
UMassNation I know I made u wait for this.. excited 2 report it’s finally here 👀👀🚩Please welcome back @CoachMattMcCall as our new defensive analyst!! Remember…a mansion is only impenetrable if u have elite defense. I’ll fight Anyone who takes a shot at our mansion #Flagship,Marshmont_63,2023-04-26,01:07:51
"RT @MartyMeehan: Thank you, @CityLine5 and @KarenHolmesWard, for inviting @UMassBoston Chancellor Emeritus Keith Motley and me to talk abou…",CityLine5,2023-04-30,00:31:17
"RT @UMassBaseball: Dalton retires the side in order 😤

M1 | UMass 0, Hartford 0  

#Flagship🚩",GBG_Hawks,2023-04-25,19:11:32
"Celtics vs Hawks --- GAME 6 PLAYER PROPS

The TATUM and BROWN Super Show!

#celtics #hawks #Together404 #Move4Heather
#sportsbetting
1800GAMBLER
https://t.co/3hHCKKdPr2",lastwordonsport,2023-04-27,18:44:34
"RT @ShotgunSprD1: SWEEP CITY: @SJUHawks_Base finishes off take-all against #UMass with 7-3 win.

Domenic Picone (2-5): 6 IP, 7 H, 2 ER.
Luk…",lukezimmerman17,2023-04-24,20:02:26
"Season tickets for the 2023 home slate are on sale NOW!

Packages include a ticket all 5 games at McGuirk Alumni Stadium and a TBD neutral site contest with UConn!

Get yours today ➡️ https://t.co/C8iTzz3Nbn

#Flagship🚩 https://t.co/Ntan6wXHKo",UMassFootball,2023-04-29,16:05:00
"Good senior day win! 
On to the A10 semis as a 3-seed. 

#Flagship 🚩 https://t.co/26tedziZ8p",UMassADBamford,2023-04-29,03:18:29
"Back at it tomorrow for one more against the Colonials 

#Flagship🚩 https://t.co/8qLNaGXfR9",UMassSoftball,2023-04-28,21:36:11
Yea Buddy ‼️ #Flagship #dUdeMASS https://t.co/t0pIJQ9WQ4,CoachMLiv,2023-04-28,19:13:09
RT @NorthwestISD_HR: @PTranNHS @NHSTexans Congrats! Can’t wait to see you take care of the #flagship!,PTranNHS,2023-04-28,01:28:54
Blessed to be offered from University Of Massachusetts 🙏🏿  #Flagship🚩 https://t.co/Ly3tBnyljg,J_Cameron2,2023-04-27,21:14:23
"Here's how to follow along with all the action ⤵️

📺ESPN+ (Fri. &amp; Sun.) // ESPN3 (Sat.)
💻 https://t.co/udnrB5w9Mm
📊 https://t.co/PkfBHp8QbF

#Flagship 🚩",UMassBaseball,2023-04-27,16:19:39
"RT @UMassMLacrosse: 1⃣ Day Left to show your support to UMass Men's Lacrosse!

#UMassGives #Flagship 🚩

🔗https://t.co/BZDN7xCf4c https://t.…",bbruins1011,2023-04-27,16:06:17
"🚨Most Gifts Challenge🚨

UMass Women's Soccer supporters, we need YOU to show up between 11:00 a.m. - 12:00 p.m. &amp; help us win 🥇 the Most Gifts Challenge! 

Every gift matters, no matter the size!!⚽️

#UMassGives #Flagship🚩

🔗https://t.co/d88YQT3QEx https://t.co/tQAIY25E9S",UMassWSoccer,2023-04-27,13:45:00
"1⃣ Day Left to show your support to UMass Men's Lacrosse!

#UMassGives #Flagship 🚩

🔗https://t.co/BZDN7xCf4c https://t.co/bxp187PccX",UMassMLacrosse,2023-04-27,04:30:00
"Heather started the #Move4Heather challenge shortly after her diagnosis in August of 2021. The movement has raised almost $650,000 for the Heather Walker Glioblastoma Fund at the Dana Farber Cancer Institute.

Donations can still be made in her memory at https://t.co/M5zfsKa88z https://t.co/OUFD9ANXvm",celtics,2023-05-01,23:05:00
"Our top-eight all-time lists saw some movement this weekend--Congrats to these four on their performances from Saturday! 🙌

#Flagship🚩 https://t.co/Bati3DP0t3",UMass_XC_TF,2023-05-01,17:51:32
Sidekicks Spring Show 2023!✨👯‍♀️❤️🤍👯‍♀️✨@NHSTexans #Flagship. #TexansAtWork @Gene_Pike @HatfieldElem @SidekicksSocial https://t.co/VcMAfPfc7U,PTranNHS,2023-04-30,00:41:09
"Placed 3️⃣ on the #A10WLAX Second-Team All-Conference squad 👊

#Flagship 🚩 https://t.co/0YWNZSrsK8",UMassLacrosse,2023-05-03,19:12:32
"The #A10WLAX Co-Coach of the Year ⤵️

✨ Jana Drummond ✨

#Flagship 🚩 https://t.co/kIOJODayGK",UMassLacrosse,2023-05-03,19:07:15
"The midfielder ranked 3rd on our team in assists with 14 and was 4th in points (46) and goals (32)

#Flagship 🚩 https://t.co/DeSLQe0hAR",UMassLacrosse,2023-05-03,19:03:13
"🎥 Massachusetts Football: Inside Spring Camp - Episode 5

#Flagship 🚩 https://t.co/wjrtwE2sfv",UMassFootball,2023-05-01,15:34:58
"#5 Charlotte Wilmoth scores her first of the day!

1Q, 4:38 | #13 UMass 5, George Mason 2

#Flagship 🚩",UMassLacrosse,2023-04-29,16:23:14
"The #A10WLAX Co-Offensive Player of the Year ⤵️

✨ Fiona McGowan ✨

#Flagship 🚩 https://t.co/Q3DuvMkEdF",UMassLacrosse,2023-05-03,19:00:13
"Leading after ☝️

#Flagship 🚩 https://t.co/3gmVeglHyu",UMassLacrosse,2023-04-29,16:38:05
"Tessa Shields scores the 13th goal of the game! 

2Q, 8:12 | #13 UMass 13, George Mason 3

#Flagship 🚩",UMassLacrosse,2023-04-29,16:55:20
Sidekicks Spring Show 2023!✨👯‍♀️❤️🤍👯‍♀️✨@NHSTexans #Flagship. #TexansAtWork @Gene_Pike @HatfieldElem @SidekicksSocial https://t.co/5qmI07LK6o,PTranNHS,2023-04-30,00:46:24
"The #A10WLAX Midfielder of the Year ⤵️

✨ Amy Moreau ✨

#Flagship 🚩 https://t.co/rn622rZgIv",UMassLacrosse,2023-05-03,19:03:12
"👟 @FOOTASYLUM has announced it will be opening the doors to its flagship store on London's Oxford Street later this year, as part of its ambitious expansion programme.

Find out more: https://t.co/vOqwUxW10X

#retailnews #flagship #london https://t.co/ZgRaEwn4ge",etail,2023-05-02,09:39:24
"Here is our doubles lineup for today! 🎾

1️⃣ Krasakova/Senli 🆚 Deminova/Aude 
2️⃣ Hack/Napadiy 🆚 Fasoula/Hung 
3️⃣ Cannon/Jonglertrakul 🆚 Casasampere/Yang

#Flagship🚩",UMassTennis,2023-04-29,12:50:39
"Final regular season home meet is TODAY!

🏃 Pre-Championship Invite
📍 Amherst, Mass. (UMass Track &amp; Field Complex)
⏰ 10:45 a.m.
📊 https://t.co/Hm1ThNR2uW

#Flagship 🚩 https://t.co/Dt0Dsl10MS",UMass_XC_TF,2023-04-29,12:00:02
"#13 in the latest @IWLCA/@ILWomen Top-25 Poll as we head into #A10WLAX postseason!

🔗 https://t.co/WCZW5HtGXe

#Flagship 🚩 https://t.co/4Fcye3HjLJ",UMassLacrosse,2023-05-01,14:10:37
"😲
McLaren is reportedly working on a hybrid flagship model set to be released in 2026. It'll also feature 3D-printed suspension parts. Four-seater model to follow two years later. #McLaren #Hybrid #Flagship #3DPrinting #2026 #2028",azatdemir140016,2023-04-29,00:00:08
"Minutewomen pick up 2 runs in the first

🔼2⃣ | UMass 2, GW 0

#Flagship🚩",UMassSoftball,2023-04-28,19:29:38
RT @UMassMLacrosse: Join us for our final regular season game on Friday at Garber - We will be honoring our 19 seniors &amp; fifth-years postga…,Dun44242977John,2023-04-27,06:00:54
